@RELATION 'Music feature'
%rows=4
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Spectral flatness measure' NUMERIC
@ATTRIBUTE 'Spectral flatness measure' NUMERIC
@ATTRIBUTE 'Spectral flatness measure' NUMERIC
@ATTRIBUTE 'Spectral flatness measure' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.89292943,0.8851267,0.76811177,0.85078233,3623
0.8320014,0.6812037,0.73859054,0.7394468,3624
0.88836706,0.6368839,0.73670805,0.7234804,3625
0.7584909,0.67950803,0.8815537,0.83429146,3626
0.7485112,0.7826507,0.8174013,0.8114282,3627
0.9142067,0.8831681,0.848165,0.7586351,3628
0.78182095,0.85983187,0.8744481,0.76504195,3629
0.81239057,0.79314566,0.86463577,0.75309694,3630
0.9098737,0.7738392,0.77889115,0.7243852,3631
0.9043373,0.74422646,0.8633011,0.81135124,3632
0.7297051,0.84699154,0.8783282,0.84661317,3633
0.96849674,0.8096733,0.8009043,0.74180007,3634
0.9352927,0.89599115,0.7555602,0.82211775,3635
0.8667846,0.7484544,0.8549921,0.83247364,3636
0.9084251,0.76123893,0.8353212,0.8426229,3637
0.8247859,0.8378691,0.7588416,0.83919,3638
0.92173094,0.75043404,0.9016389,0.9045818,3639
0.89526516,0.90328276,0.8585777,0.8921015,3640
0.85741824,0.8300898,0.8912859,0.7816619,3641
0.9019629,0.91587543,0.81201375,0.86280566,3642
0.8825744,0.8368417,0.8490372,0.841206,3643
0.87889594,0.79061955,0.82810754,0.7980892,3644
0.84369475,0.75236386,0.7999079,0.86797065,3645
0.8778699,0.8229396,0.8895043,0.8494752,3646
0.82122946,0.8423813,0.86870646,0.86833227,3647
0.79279435,0.79297346,0.82923406,0.87897336,3648
0.9163929,0.9169412,0.9377054,0.8435424,3649
0.9022874,0.8167236,0.8650681,0.8956731,3650
0.7531084,0.7366619,0.8047655,0.828016,3651
0.7060326,0.8716066,0.8474165,0.81516737,3652
0.80329555,0.94855887,0.7759416,0.8758049,3653
0.9059888,0.8796885,0.813253,0.9078532,3654
0.8884844,0.9373306,0.88466716,0.85590553,3655
0.9191418,0.7605105,0.86622804,0.8824542,3656
0.9500474,0.92690367,0.82371116,0.81575257,3657
0.86046565,0.92089325,0.88709795,0.8507846,3658
0.9411141,0.96454036,0.84543073,0.82885593,3659
0.77812696,0.7643591,0.8076874,0.73104244,3660
0.6803563,0.73122334,0.8780779,0.84728605,3661
0.8173921,0.857847,0.7672399,0.8825465,3662
0.9287498,0.86462736,0.8551549,0.84407514,3663
0.7667437,0.8964129,0.77245075,0.7975645,3664
0.80717736,0.9264738,0.92872757,0.8000908,3665
0.8560279,0.8058582,0.8705614,0.8292076,3666
0.8614149,0.97213477,0.9109599,0.84307677,3667
0.9557497,0.83656317,0.82486016,0.83913153,3668
0.97472394,0.9206348,0.83421683,0.7808631,3669
0.758751,0.8357705,0.7765007,0.8650157,3670
0.9666679,0.7479349,0.83433115,0.79273266,3671
0.85899013,0.8235906,0.7488855,0.74993974,3672
0.90898657,0.68589896,0.8607072,0.8334898,3673
0.70581245,0.68690526,0.81375664,0.85127753,3674
0.8553907,0.90501124,0.7776472,0.7867751,3675
0.82854724,0.8273208,0.84413606,0.806407,3676
0.9521604,0.7915265,0.9008278,0.84080833,3677
0.8634568,0.8228891,0.78646326,0.7843236,3678
0.8404894,0.86352235,0.8623739,0.7346183,3679
0.87587285,0.8511602,0.8086182,0.7960576,3680
0.94714427,0.90728116,0.8136926,0.8291257,3681
0.72377867,0.7806092,0.89398825,0.79850215,3682
0.866621,0.9449413,0.83493584,0.80733037,3683
0.82758147,0.9118556,0.8911922,0.79438555,3684
0.4789654,0.8795572,0.8582542,0.76197773,3685
0.59233433,0.79134554,0.82826304,0.7823507,3686
0.8011032,0.91570175,0.8519988,0.7812728,3687
0.7977423,0.8372504,0.82846355,0.8258374,3688
0.8909945,0.8364057,0.8079842,0.843806,3689
0.45436406,0.6602238,0.78593904,0.80755115,3690
0.8867325,0.865,0.8474207,0.90539134,3691
0.8283729,0.83945596,0.8080442,0.75924355,3692
0.82516843,0.924056,0.882726,0.7373988,3693
0.8506591,0.72787094,0.8189595,0.7300159,3694
0.7446101,0.86979365,0.8426946,0.77713716,3695
0.8597621,0.6408909,0.741046,0.7062621,3696
0.5867858,0.7664559,0.8077055,0.7400161,3697
0.8382103,0.7668761,0.86989397,0.74986243,3698
0.71393716,0.85151434,0.8684865,0.9014559,3699
0.8269767,0.6750424,0.90178716,0.74445426,3700
0.9425368,0.85062397,0.9057641,0.7093657,3701
0.9588221,0.85377085,0.8760553,0.8526391,3702
0.81018573,0.78082734,0.69223887,0.8575354,3703
0.8353768,0.8104367,0.78904384,0.8277312,3704
0.8414898,0.9223338,0.84232366,0.75213224,3705
0.9432438,0.92211944,0.9265816,0.7414548,3706
0.8614332,0.9071518,0.7709845,0.7484044,3707
0.89964837,0.79337245,0.7793019,0.85872555,3708
0.72018266,0.8276913,0.8454385,0.7270634,3709
0.9511209,0.8707004,0.9016072,0.8208211,3710
0.97057897,0.8643819,0.8033299,0.79918706,3711
0.8938017,0.8607845,0.80638766,0.74222475,3712
0.9247916,0.8934828,0.87530535,0.77989185,3713
0.8900123,0.7779014,0.7591706,0.79008865,3714
0.8184021,0.8824496,0.7995067,0.8316045,3715
0.92067367,0.78234863,0.88523227,0.82234246,3716
0.76268244,0.85169435,0.8627199,0.781975,3717
0.8532736,0.80118316,0.78706384,0.7951829,3718
0.8963677,0.87769854,0.6986111,0.7838678,3719
0.90918183,0.9340267,0.85163254,0.62796885,3720
0.8205715,0.83521175,0.9002548,0.6882036,3721
0.7663915,0.8428018,0.80233485,0.8224943,3722
0.8070272,0.81433624,0.7343258,0.73629475,3723
0.8781333,0.9410323,0.8945613,0.7471962,3724
0.8476733,0.881598,0.73326707,0.8012709,3725
0.9573877,0.9432127,0.7744804,0.8578978,3726
0.8563796,0.90268755,0.80281085,0.877515,3727
0.9704998,0.86850315,0.9052761,0.77346855,3728
0.5892761,0.8925777,0.930902,0.77831864,3729
0.82003295,0.839954,0.8644974,0.80668116,3730
0.86390126,0.7671543,0.86263967,0.8729416,3731
0.9870266,0.97666603,0.79889387,0.88135916,3732
0.72743607,0.9060634,0.8945193,0.7754201,3733
0.89185524,0.8934021,0.7753806,0.83049864,3734
0.8980147,0.8095296,0.8480141,0.7783401,3735
0.8757682,0.89542115,0.90991735,0.747095,3736
0.9202331,0.8712869,0.82927173,0.7963046,3737
0.9802331,0.9719108,0.76658434,0.76779556,3738
0.77850926,0.85803974,0.8302895,0.8516815,3739
0.9541905,0.82086235,0.7990267,0.7520426,3740
0.85171455,0.9079872,0.68709,0.81850845,3741
0.94924617,0.9497136,0.7634481,0.78148377,3742
0.74663544,0.9443387,0.7853955,0.7799193,3743
0.8132018,0.8920938,0.8662544,0.86067915,3744
0.8922806,0.83651865,0.7520411,0.84108603,3745
0.927235,0.9172564,0.9162374,0.69412124,3746
0.82090783,0.8650928,0.9185544,0.81885135,3747
0.8991233,0.8648138,0.8206908,0.76336825,3748
0.65780014,0.9294163,0.83966154,0.87468547,3749
0.67472297,0.7763126,0.7387792,0.7815195,3750
0.8928168,0.8932845,0.80314535,0.83016044,3751
0.9099934,0.75851023,0.8193403,0.8319856,3752
0.98330975,0.78202164,0.71599656,0.8543071,3753
0.80860555,0.6319872,0.90065074,0.73699725,3754
0.8973018,0.87295794,0.7437972,0.82469606,3755
0.70130706,0.8771509,0.75687915,0.8220566,3756
0.91300774,0.91335106,0.8577257,0.8668791,3757
0.9505143,0.80503845,0.80491745,0.776505,3758
0.8139449,0.8899259,0.8537101,0.871083,3759
0.98264486,0.7708481,0.8207516,0.87268436,3760
0.7017612,0.7662558,0.7378609,0.8622032,3761
0.9131538,0.7342698,0.87040776,0.80213886,3762
0.8101925,0.7922224,0.88214827,0.83276725,3763
0.8841379,0.797351,0.8373021,0.78684884,3764
0.8046704,0.9040953,0.83739656,0.8396249,3765
0.72524446,0.80235255,0.85973096,0.85489154,3766
0.8101187,0.8032473,0.7972839,0.8118235,3767
0.94877833,0.8519756,0.87416387,0.8204357,3768
0.9211713,0.80511105,0.81644064,0.8391201,3769
0.8539433,0.8969436,0.85681444,0.74525636,3770
0.82758915,0.75936735,0.8791637,0.7958691,3771
0.91427416,0.88803524,0.79651755,0.80256134,3772
0.8579013,0.93031704,0.7670525,0.8335491,3773
0.8790612,0.8853986,0.92489326,0.7787298,3774
0.95194584,0.8834685,0.75765145,0.787424,3775
0.8017857,0.94603926,0.8748212,0.7796723,3776
0.91121054,0.8222063,0.87982875,0.79975027,3777
0.8677875,0.83719563,0.8236743,0.79438126,3778
0.7628397,0.85809267,0.90601766,0.74481124,3779
0.894238,0.86653566,0.86688167,0.8603981,3780
0.7828915,0.9317729,0.8527852,0.8469518,3781
0.82174,0.76292455,0.88428,0.7624838,3782
0.87798095,0.8268242,0.91500294,0.8134213,3783
0.8308106,0.9331874,0.8645261,0.73647857,3784
0.76680267,0.85678107,0.7811464,0.8000484,3785
0.706537,0.8382213,0.77919626,0.85412896,3786
0.8501814,0.8642762,0.8835753,0.8206154,3787
0.95305467,0.9350913,0.78661764,0.8441688,3788
0.91641325,0.85879064,0.9152096,0.81678736,3789
0.9479876,0.75665885,0.8696441,0.82637143,3790
0.8715307,0.8577936,0.72274196,0.72032106,3791
0.9131367,0.8105756,0.8108294,0.79031926,3792
0.96156675,0.9098879,0.73347497,0.82789296,3793
0.91057366,0.71492076,0.7096755,0.83677274,3794
0.9159544,0.8726447,0.90868425,0.8353994,3795
0.92864233,0.8437242,0.8945088,0.80398816,3796
0.8880215,0.94736826,0.7311267,0.8772476,3797
0.7642968,0.8245439,0.78262234,0.715515,3798
0.7030997,0.9397547,0.8381374,0.8326771,3799
0.78814495,0.82259804,0.84209204,0.7824429,3800
0.9307965,0.677585,0.8208142,0.8181946,3801
0.9579658,0.859153,0.77091837,0.8359401,3802
0.88006544,0.67132497,0.8319108,0.8184881,3803
0.96626693,0.7635832,0.8935589,0.791036,3804
0.83626527,0.875153,0.8079507,0.86356354,3805
0.88960606,0.8794058,0.72015226,0.74458635,3806
0.8880193,0.8739369,0.7754539,0.8522861,3807
0.69520473,0.60058457,0.75280964,0.81429565,3808
0.8783264,0.7537172,0.8113239,0.8183377,3809
0.92872536,0.77135444,0.774133,0.8916536,3810
0.926843,0.78235555,0.8809436,0.79373956,3811
0.940698,0.830225,0.77230287,0.8256979,3812
0.82737,0.9538892,0.8256803,0.7945976,3813
0.8490231,0.92010343,0.8600619,0.7784283,3814
0.9114875,0.779351,0.8274995,0.80839926,3815
0.7330192,0.733654,0.7437593,0.83101386,3816
0.7438068,0.90397245,0.91138446,0.8199275,3817
0.8979284,0.8434393,0.76326615,0.88646734,3818
0.68470657,0.8759621,0.8620489,0.79215974,3819
0.9084794,0.87163633,0.81471086,0.80594164,3820
0.90084237,0.74969846,0.7706744,0.8389897,3821
0.7608443,0.9262124,0.8969418,0.87396806,3822
0.848608,0.9389627,0.82867616,0.83336663,3823
0.8977984,0.66949934,0.8502571,0.77723765,3824
0.9634807,0.86445534,0.8711929,0.7769547,3825
0.7812384,0.7628274,0.77572584,0.90347725,3826
0.82357836,0.7488129,0.7961475,0.7650414,3827
0.93499553,0.9426464,0.7964627,0.7437973,3828
0.9199505,0.88301075,0.91455907,0.81836987,3829
0.4963708,0.8932909,0.81019086,0.8588199,3830
0.76250815,0.795931,0.8851058,0.8156646,3831
0.8839834,0.776395,0.76386434,0.8233948,3832
0.8998054,0.75086653,0.7944666,0.7812723,3833
0.9809999,0.85961294,0.8500942,0.83522856,3834
0.9352397,0.7594673,0.7722119,0.7360968,3835
0.8578673,0.90541166,0.8179615,0.78678745,3836
0.94854236,0.92081004,0.8877541,0.8866006,3837
0.9350067,0.84988433,0.8291659,0.80247605,3838
0.91763204,0.87103456,0.75244635,0.8325799,3839
0.9567856,0.89394474,0.83156455,0.8939174,3840
0.6496214,0.7267922,0.8153602,0.82105523,3841
0.93434954,0.7421967,0.822347,0.7977569,3842
0.9143286,0.79315233,0.78858423,0.85517037,3843
0.90852666,0.7680835,0.871916,0.7172735,3844
0.80866563,0.8619523,0.8502126,0.7968731,3845
0.9287516,0.9326438,0.87608564,0.85207677,3846
0.81653076,0.85679454,0.76371104,0.8201639,3847
0.7699562,0.64486986,0.88286674,0.86286074,3848
0.89469,0.6962291,0.8470293,0.83793086,3849
0.87609124,0.8368545,0.8283742,0.83745676,3850
0.9137096,0.75889593,0.88909256,0.8263257,3851
0.9609795,0.64101124,0.863494,0.8282096,3852
0.86244303,0.86564857,0.8572873,0.735526,3853
0.80529207,0.8944364,0.7947049,0.78662807,3854
0.866018,0.8541119,0.9237845,0.80203015,3855
0.85705984,0.8543637,0.8273609,0.7973765,3856
0.9217603,0.8695319,0.68717253,0.84928554,3857
0.70756024,0.8863607,0.8156062,0.87184197,3858
0.8955788,0.8385011,0.725422,0.853862,3859
0.94803214,0.79584897,0.8159362,0.8216039,3860
0.95325553,0.83380264,0.7999721,0.8720534,3861
0.94961923,0.9690861,0.7881762,0.8809639,3862
0.8364981,0.83034205,0.8798164,0.8406175,3863
0.9438604,0.83309114,0.7375478,0.8116032,3864
0.7349458,0.90487295,0.8612012,0.84534496,3865
0.6713608,0.8994338,0.8782878,0.8711457,3866
0.79274225,0.84158283,0.8751884,0.8556899,3867
0.82129973,0.838112,0.8656412,0.8373604,3868
0.9686997,0.80234337,0.9078239,0.8045892,3869
0.909139,0.82553065,0.8856701,0.7775028,3870
0.8444953,0.76812226,0.7661312,0.7939103,3871
0.95623565,0.988827,0.9095548,0.8524447,3872
0.89033794,0.8649678,0.8625763,0.85809696,3873
