@RELATION 'Music feature'
%rows=4
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
2.746628,2.7548854,3.9358084,3.0742211,2675
2.1904905,1.7253337,5.3963823,2.7125,2676
1.6463252,3.1832283,3.419874,2.4019997,2677
1.5509536,2.3270845,2.3322458,3.8651898,2678
2.1831264,2.1002295,3.120991,3.285149,2679
2.0095212,2.0434659,2.1822698,2.9789681,2680
1.4611433,1.7275817,2.4336874,2.664894,2681
1.5933315,3.0004845,2.3291016,3.3514397,2682
1.99323,3.2419412,2.6039143,3.9972262,2683
1.5802251,2.6941295,2.6326456,5.3065114,2684
1.4405253,3.03977,2.4724107,6.9247355,2685
1.943568,3.2403321,2.32851,5.268871,2686
1.3591675,2.561963,2.5119555,4.6389422,2687
1.9656132,2.6016424,3.1014812,4.5846257,2688
2.0421038,2.6995442,1.6611294,6.6780167,2689
1.5062401,2.4292908,1.674497,3.7391455,2690
1.7314101,1.9611801,2.6076963,4.1881003,2691
1.2384211,2.7091446,1.9570302,5.6414323,2692
1.3088987,1.8373108,2.2548368,4.8138123,2693
2.042785,3.110396,2.2619534,4.9069934,2694
1.7112716,3.794588,1.798577,2.6456327,2695
1.4516538,3.2321808,2.2100456,3.6413195,2696
1.8661021,3.2764394,2.371898,3.9984715,2697
2.1372378,2.199671,5.1648645,3.3054168,2698
2.5685384,2.773533,2.948814,2.8279736,2699
2.8302855,2.3693962,4.2851896,4.0235276,2700
2.5503483,1.8131266,3.3098013,3.6570053,2701
2.584703,2.5090067,4.4688516,5.5906186,2702
2.0144944,3.092253,3.6599236,4.3310647,2703
2.2276375,3.2583475,3.5337353,3.4574053,2704
2.05512,3.7488987,2.6213057,3.1946146,2705
2.5753386,3.2162652,1.8109561,3.0756314,2706
3.130132,2.5928674,3.1786177,2.7084248,2707
2.5693653,2.482111,2.68485,2.6405025,2708
1.9852897,2.062487,3.252478,2.41282,2709
1.252057,2.8254366,2.8948565,2.3775027,2710
2.1586828,1.5384089,2.0868402,2.3781385,2711
1.4601783,2.4429803,1.9955341,3.3541749,2712
1.3449992,3.4041016,2.3112605,2.7551317,2713
1.2387929,3.1356268,2.412389,2.9185255,2714
1.2439835,3.156243,3.3861036,2.4238982,2715
1.3066988,2.4574485,2.4108567,2.7065842,2716
1.4102986,1.5131611,2.1647012,2.142604,2717
2.1898832,3.1901085,2.2461705,1.9833064,2718
1.6353117,2.2073264,2.0764592,3.042125,2719
2.2533672,2.6359413,2.4475598,3.4076865,2720
2.140425,2.1573842,2.9105682,2.275603,2721
2.4404204,2.1730242,2.5852108,2.351475,2722
2.402185,2.909932,4.049086,2.0955255,2723
1.8573515,2.516157,3.0429032,2.5297792,2724
2.964904,2.5663538,2.8962677,3.4515038,2725
1.7899767,3.0257242,2.0651622,2.9657295,2726
1.3955352,2.3255026,2.107188,3.4533026,2727
1.7921386,3.342784,2.6383696,3.1932974,2728
2.3578482,2.6578515,3.1662993,3.519233,2729
1.8482141,2.3791287,2.4455092,2.28751,2730
2.1612854,2.6389225,1.9994991,6.041895,2731
2.3997254,2.7551975,3.5302796,4.7137957,2732
1.9299505,2.948413,2.167777,3.0701437,2733
2.0595016,3.3445,2.974924,3.6028652,2734
1.5598786,2.0372703,5.7966194,3.9132211,2735
2.041845,2.1773195,5.620586,4.1674376,2736
1.8119097,2.0516458,5.9306536,3.1484642,2737
2.1908088,2.0197937,5.3345556,3.597216,2738
1.6417247,2.3428376,5.0348425,2.9183583,2739
1.6627613,3.4189959,4.8272343,3.7851481,2740
1.8296123,4.579002,3.6055667,3.6882722,2741
1.5836896,3.7652829,5.928508,3.6354158,2742
2.3516054,2.7404175,3.779627,3.3106518,2743
2.4163249,1.6435918,2.3406727,3.0091686,2744
1.857099,3.1628575,2.0582135,2.536763,2745
1.3843039,2.7535212,4.7648134,3.8568401,2746
1.8423022,1.5965966,1.9137784,4.093838,2747
1.44647,2.9480698,3.0351613,5.49915,2748
1.4635135,2.0747633,2.5446243,4.7515454,2749
2.3370833,2.2074888,2.1998653,4.556814,2750
2.2530537,2.0003421,2.212822,3.4827487,2751
2.6927528,2.3425946,2.0761511,4.273465,2752
1.9291297,2.4808197,2.58332,4.265098,2753
2.3594613,2.303089,2.3863852,6.046243,2754
2.8131452,1.9433362,2.8895478,3.1653893,2755
2.6848087,2.4736211,2.78654,2.379275,2756
1.8744282,1.7831184,2.2787902,3.2322533,2757
1.8536025,2.2205343,2.7639794,2.9578586,2758
1.521295,2.9603908,2.4245443,3.6293728,2759
1.4375783,2.9952893,3.3660102,4.486498,2760
1.6180301,2.5534272,5.0955405,3.5032191,2761
2.7124875,2.343815,3.8190625,3.7225614,2762
2.371862,3.0234516,3.9119875,5.616154,2763
2.210207,2.8929517,4.1247883,4.7354317,2764
2.0699317,2.8729672,3.6536076,4.4423604,2765
1.5377551,3.401831,3.3607965,3.492806,2766
1.2958598,2.3401742,2.0159283,3.5253432,2767
2.0091891,2.266953,2.5893168,2.1826923,2768
2.1959987,2.433241,3.376057,4.1476974,2769
2.3649647,2.1896348,4.547668,2.6717062,2770
2.2100983,1.8984482,3.4651234,3.0986345,2771
1.5185895,2.1941803,2.5441802,2.299039,2772
2.0360184,3.332286,2.275296,3.6804528,2773
1.3610983,1.9957008,2.0327811,4.008037,2774
2.0622811,2.1166172,2.2539628,7.918131,2775
2.289527,2.1644008,2.3957531,9.06092,2776
1.4412043,2.2519102,2.7931774,7.970826,2777
2.1780856,2.1877313,2.623378,6.5035872,2778
2.1283224,3.2623947,3.052248,5.425893,2779
2.2203462,1.9699315,3.9251485,6.6464067,2780
1.8169218,1.8230573,3.202197,6.370968,2781
2.2188914,2.3923512,2.6335776,2.892826,2782
1.6649449,2.5581985,3.3615015,2.4539974,2783
2.3381019,2.65733,3.855639,2.5657341,2784
2.175333,2.3333337,4.0762877,2.896123,2785
1.6184857,2.2743886,1.9962702,3.7740965,2786
1.4516803,1.9046931,2.614651,4.4648046,2787
1.9134557,2.4874043,2.253246,4.2778335,2788
1.6084429,3.1902828,2.472636,4.940436,2789
2.2556477,2.1547542,2.3574991,6.0331545,2790
2.01221,2.7852693,2.6216657,6.0073333,2791
1.9473436,2.7887444,2.2489223,5.892226,2792
2.1227093,1.9351227,2.5576923,6.1251593,2793
1.9509635,2.7201383,2.77867,3.6101065,2794
1.8780389,3.4254143,3.491702,5.9155903,2795
2.2204058,2.494933,2.6463177,4.3115454,2796
2.2682257,2.5861135,3.5300608,3.5047338,2797
2.051428,3.281844,3.0204196,3.9112115,2798
2.562952,2.704474,2.5906887,4.054832,2799
1.6659299,2.2326388,2.04538,4.2656507,2800
1.8951743,2.0953598,1.8951519,3.98404,2801
1.5120386,2.0724318,2.064042,4.241701,2802
1.3513815,2.403399,3.7661316,4.3589315,2803
1.651307,2.03834,5.1051683,5.145518,2804
1.5033807,1.8002946,4.2775574,5.4594107,2805
1.6834503,2.0789135,3.6391394,5.51937,2806
2.0782092,1.7690003,2.1390007,5.2532334,2807
2.068956,2.1591554,2.1754825,4.7894735,2808
1.4639316,2.0797265,2.0445132,4.3772416,2809
1.5443267,2.577124,1.8583596,3.5713236,2810
1.7908323,3.1741807,2.275869,3.8643587,2811
1.5034301,2.6446457,3.9277813,5.166365,2812
1.6313763,2.803637,2.953097,4.4859524,2813
1.35716,3.1075134,1.9864286,3.5960357,2814
1.6521797,2.6910121,3.4350944,3.5930882,2815
1.3188652,2.2714593,3.1539118,5.0330887,2816
1.6066471,2.2522876,3.0337522,5.7727165,2817
1.7625889,2.6835358,2.6980395,2.3748527,2818
2.0954614,3.2110295,3.8316705,5.3216734,2819
1.7416975,3.310915,2.8478425,3.7846324,2820
1.6567986,2.9280672,2.7799633,4.1353173,2821
2.0458088,3.136089,2.3227794,2.6001306,2822
2.0667734,3.6671002,2.6886115,2.6574817,2823
1.9052236,3.1082697,3.4409683,2.6878185,2824
1.9417641,2.80716,2.686907,3.3127446,2825
2.5796692,3.117071,2.690785,2.797087,2826
1.7696756,4.1539526,3.0520654,3.443199,2827
1.8098928,2.717778,3.820961,3.3445117,2828
2.4121273,2.181053,3.2980683,2.4881968,2829
2.4044068,2.8341985,5.1272054,3.6332963,2830
2.2391086,2.3121488,4.7976713,2.5426743,2831
1.6129717,2.0613973,4.544188,2.9083927,2832
2.1111763,3.1845808,6.6889753,2.6062672,2833
2.443257,2.570497,5.371633,3.2243602,2834
2.232586,2.418339,3.7859735,2.880143,2835
1.7341489,2.1438875,1.9934527,2.401542,2836
1.4531813,2.4053888,3.1970146,2.0582843,2837
1.3797948,3.3188472,4.3481555,2.294608,2838
1.6988991,2.3256083,3.7015483,3.2095604,2839
1.6530336,1.2706587,2.2224436,2.4450827,2840
1.8895264,3.6731844,2.6164188,2.806691,2841
1.7233061,3.8242285,2.1730978,3.2279034,2842
1.768534,2.134214,2.1374671,4.150167,2843
1.9153275,2.2267962,2.6767008,4.802016,2844
1.6337892,2.1077886,3.868873,4.3207407,2845
1.2158844,1.8960968,3.2695286,4.4076147,2846
1.5300956,2.2204468,3.022092,5.3416114,2847
1.7933229,3.2230353,2.0971737,6.571635,2848
1.4436643,3.9082246,3.8021612,4.3111806,2849
1.6989287,4.2466674,4.357177,2.2723768,2850
1.6451954,3.2110825,3.8868687,2.4430883,2851
2.0682154,2.2519994,1.9274528,3.9312198,2852
2.2433395,2.275842,2.4799173,3.0588198,2853
2.091882,1.8911543,3.9278893,2.5461037,2854
2.0856705,1.8271376,3.5556633,3.4933116,2855
2.1160722,2.5369034,2.137869,3.7468836,2856
1.7102484,2.6389484,2.7063143,2.4526768,2857
1.5986434,2.3841288,3.4201183,4.414924,2858
2.5378468,2.9385688,4.079249,2.4697561,2859
2.2048016,2.4879966,5.0176563,3.6306188,2860
1.8728955,2.4807775,2.7941766,4.2477336,2861
2.305456,2.054798,2.5094006,2.6513402,2862
2.149132,2.765276,2.2694178,2.3994083,2863
1.9268699,1.9210808,2.2292895,4.0360146,2864
2.8991437,2.1646962,2.6394389,3.703564,2865
2.1529639,1.9692823,3.0132399,3.095457,2866
1.6590215,3.6850066,3.1699827,2.1309528,2867
1.7704036,2.3590176,2.6357057,2.475973,2868
1.5927794,2.03558,1.756333,4.21225,2869
2.369263,1.9410608,3.6070414,3.0638952,2870
2.3456242,1.9476923,3.3894134,3.0768013,2871
2.1861305,1.9661498,2.342023,3.8461893,2872
1.9070606,2.605614,2.9294634,3.8234947,2873
2.188838,1.9375595,3.5231555,4.5749598,2874
2.1875415,1.7235272,2.856225,6.7683716,2875
2.057334,2.2782466,2.30679,6.293082,2876
2.1810973,2.1122875,2.8807335,6.463589,2877
1.7364539,2.6419144,2.9652443,9.239968,2878
2.1792,2.973512,2.1582398,6.784556,2879
2.3372986,2.3042378,2.5758255,3.180451,2880
2.6383345,2.2995408,4.1448464,1.9943322,2881
2.3023353,2.3515394,2.2852926,2.9579751,2882
2.2264943,2.843325,2.5386987,2.2271638,2883
1.6518838,2.5350332,2.0143468,3.6628644,2884
1.6549535,2.7424612,3.2799788,3.2563498,2885
1.9940597,2.260913,2.9440262,3.8233433,2886
1.5904585,2.720284,2.2625961,3.379397,2887
1.7724495,2.3194063,3.0553873,4.85936,2888
2.5624797,2.791682,2.6905062,4.321638,2889
2.8184402,2.6369963,2.3767393,2.9029658,2890
2.0030708,2.046922,3.7515705,2.027146,2891
1.631404,3.1122193,4.014091,2.3593407,2892
1.8834122,2.2037537,3.7958963,2.272173,2893
1.9785979,2.7021682,3.1998415,3.0995622,2894
1.503421,2.5560446,2.3023841,2.525688,2895
1.9458199,2.3894904,2.3207545,4.1714444,2896
1.6077043,4.2966666,2.0613782,2.994408,2897
2.687897,3.967367,2.9651022,3.6474702,2898
1.8233836,3.6705124,2.2976406,4.2424083,2899
2.4195626,3.2244563,2.3803344,2.635451,2900
2.3531322,2.737168,2.5146515,2.7777407,2901
1.6027056,3.545784,2.0222325,4.2746778,2902
1.269462,4.230541,2.2821617,4.201026,2903
1.6492356,3.9156294,2.6486287,3.6583412,2904
1.5486759,4.3183427,3.9342637,4.5969677,2905
1.7692292,4.50349,3.075765,4.493047,2906
1.2329143,4.664894,2.7141619,5.4952703,2907
1.528877,4.8983817,2.7598317,5.721003,2908
2.234648,4.5707817,2.909483,4.1518326,2909
2.1194885,3.7300482,2.2362761,3.1465216,2910
1.52281,3.787989,2.5573628,4.066081,2911
1.3299336,3.4647534,1.911433,5.097734,2912
1.9955323,4.0063677,1.9415609,5.5740614,2913
1.5435932,3.974539,2.9732342,5.407808,2914
1.3601713,3.916613,3.310027,4.974116,2915
1.3090467,3.760596,3.5443819,5.010336,2916
1.8997227,3.4325142,2.615471,6.4253907,2917
1.6452527,3.7573118,2.7317357,4.0569215,2918
1.9402405,4.151722,3.0702386,2.947902,2919
2.108293,4.0877733,2.7165084,3.108094,2920
1.7876713,4.4423914,3.6225812,2.578839,2921
1.7566731,3.5568845,2.1796002,2.971054,2922
2.2385805,2.4527905,2.3778884,2.1209526,2923
2.4167752,2.1094897,2.8093975,2.4873683,2924
2.0929267,2.2228625,2.54453,2.2022407,2925
1.8042171,3.2784927,2.1213574,2.2971344,2926
1.7516654,2.2940764,2.9364808,2.205068,2927
1.9879595,2.0742812,3.9716532,2.596266,2928
1.3766292,2.2136204,3.6765304,2.5992882,2929
1.9921911,2.224481,3.5356493,3.6828463,2930
1.3735416,1.8242432,2.1882007,2.7312887,2931
1.5342184,2.2725918,2.720202,2.8347492,2932
1.526015,1.7701249,2.8969553,2.5589793,2933
1.7556999,2.01249,3.3908494,2.5615644,2934
2.4366205,2.550303,3.9631035,2.7063892,2935
2.3458998,1.3385835,2.1718454,2.5794804,2936
1.7673903,2.1610425,2.3166125,3.2489223,2937
1.7205212,1.7790095,2.9732316,2.8211403,2938
1.8843765,1.7996165,6.2967224,3.5153618,2939
1.7774807,2.1090145,4.7063456,5.837688,2940
1.8384053,1.9091077,4.467815,2.8383374,2941
1.4897835,2.6872098,4.3923597,3.3538866,2942
1.8319697,2.5405264,4.944074,2.904647,2943
1.6944777,2.1251404,4.6600394,3.4728758,2944
2.2391322,3.202096,3.776065,4.6060767,2945
1.8034374,2.50439,5.960609,3.6101952,2946
1.8683344,3.1477509,4.9155874,4.9731355,2947
1.8268791,3.628152,4.691075,3.5006518,2948
1.8625283,1.9554816,4.625759,3.5573611,2949
2.11447,2.0797849,2.450856,2.489354,2950
1.749074,1.7281847,3.955745,2.3299432,2951
1.9600399,1.7572002,5.147254,2.6276731,2952
2.3296876,1.5631058,7.1116433,2.85659,2953
2.3986847,2.1676893,4.972298,4.738283,2954
2.04319,1.8529449,5.083009,3.1128097,2955
2.418101,2.0421085,5.317521,3.918582,2956
2.0389593,2.223982,6.1780224,2.99829,2957
2.0441177,2.7256942,3.79432,3.1683147,2958
2.4302723,2.9519799,3.716429,3.272022,2959
2.10402,2.2276847,3.1989648,3.340805,2960
1.99886,2.232912,5.152529,2.0314617,2961
2.234205,2.365799,6.2552085,2.440488,2962
1.9419028,2.8045537,3.5685966,3.3332484,2963
2.0556784,2.7910683,2.7306094,4.6200333,2964
1.9126277,2.36055,2.3021505,3.4761608,2965
1.523427,2.8081179,2.5216384,2.7940087,2966
1.4634844,1.4747844,2.0366752,3.2598042,2967
1.2444115,1.4805377,2.7376082,3.5039494,2968
1.9264623,2.0322275,2.2287266,4.322043,2969
1.7254609,2.3395545,3.8874218,3.4604442,2970
2.095739,2.0495973,3.0812402,2.539542,2971
2.2647069,2.40638,2.389433,4.4472814,2972
2.182229,2.1251037,1.9960076,2.2042994,2973
1.9160923,3.2199068,4.126875,2.8696651,2974
1.367196,1.7304251,3.09822,2.7310665,2975
1.6999226,2.2647555,3.5874147,2.479603,2976
1.5236412,2.518027,3.8861656,2.3504996,2977
1.7045481,1.613244,1.7628847,2.1874528,2978
2.287204,2.1215749,2.407384,3.0284712,2979
1.9865087,2.8285935,1.7434573,2.1867452,2980
2.1401415,3.4866083,2.1170285,4.855151,2981
1.9750087,4.0677514,2.8735244,3.9278853,2982
2.0157976,4.1577945,2.833558,4.1441855,2983
1.4753385,3.9440541,3.2929478,5.1852655,2984
1.4993417,3.7575839,2.916325,2.833137,2985
1.3301511,4.314727,2.162921,4.0457225,2986
2.4275072,4.218848,2.6683543,5.3748603,2987
1.5622233,3.857397,2.0277586,4.246995,2988
1.6586776,4.2608953,2.0601304,5.4570827,2989
2.7204041,4.136667,2.2957127,3.00601,2990
1.6048152,2.3562977,2.7271776,3.8225567,2991
1.4154238,1.7245349,2.1420894,2.8003724,2992
2.3390949,2.0389602,4.0971107,3.0868576,2993
2.629894,1.813987,3.4804592,3.3231857,2994
2.06884,2.687894,2.70463,4.2246795,2995
2.618205,2.8949418,4.223724,3.6002588,2996
2.2882714,1.6797878,3.2514482,4.0630846,2997
2.9041486,2.6663897,3.1470437,2.979694,2998
2.551915,3.1956098,2.3326948,3.0236998,2999
3.1277475,3.4743795,3.154787,3.796966,3000
2.276507,2.7151232,2.9392395,4.690461,3001
3.047294,2.3859406,2.2023654,3.2064555,3002
1.4359866,2.4999084,2.251375,2.7503965,3003
1.5933261,2.070933,2.88913,2.1632257,3004
1.5301964,3.2652445,2.7427747,2.44328,3005
1.8274179,3.0447173,2.2552624,2.2007897,3006
1.8507564,2.1882622,2.2332342,2.1505046,3007
2.2728302,2.0419059,4.5019855,4.7087765,3008
2.7261913,3.1429515,4.129575,3.27198,3009
2.269545,3.5285292,5.6728835,4.8040795,3010
2.1581187,2.539192,4.6441317,4.580833,3011
2.2513003,3.1424088,5.572399,2.726686,3012
2.7613437,3.5353487,3.7430568,3.262653,3013
2.5175452,3.1374226,4.3671193,5.259087,3014
2.0468092,2.9727206,3.8978858,4.334163,3015
2.5770857,4.1428657,4.0764174,3.6072447,3016
2.4648979,2.9972353,5.105611,4.210702,3017
2.1741362,2.717265,5.2310514,3.1319475,3018
2.238088,3.42054,5.5635343,3.4834988,3019
2.1757221,1.6565719,3.6932485,3.6118014,3020
1.7053248,2.2130942,3.1216338,3.3314562,3021
2.0243077,2.4591699,2.6180248,1.9907092,3022
1.5918169,2.1308196,2.1792815,2.724813,3023
1.5823817,1.8595842,3.4262953,3.2129664,3024
1.5754602,3.2810605,2.6571856,2.7023394,3025
2.0527053,1.9697125,3.3868558,2.2267466,3026
1.5690904,2.2388964,2.495669,2.4459507,3027
1.5130391,2.2552366,2.8305826,2.3431888,3028
1.772423,2.0426483,2.604043,3.390843,3029
1.6181465,1.5025449,1.6882648,2.7028651,3030
1.5019209,2.9080493,2.3440557,2.9399207,3031
1.5922168,2.4570246,2.0580144,2.0399587,3032
1.3740927,2.5786388,1.9027317,3.8485603,3033
1.9225149,2.0090623,2.1956215,4.0938454,3034
1.5360955,2.7030923,3.6969352,3.999707,3035
1.7737144,2.053791,2.1327527,3.7367408,3036
1.5164435,2.6956716,3.3265846,4.3086424,3037
1.4811035,2.7165062,2.5157418,3.4742184,3038
1.5425781,2.2159803,2.675636,3.5930035,3039
1.7244018,2.233391,3.2129316,3.163076,3040
1.5928707,1.6383666,2.7906196,3.6741254,3041
1.3898456,2.1465616,2.9705532,3.2038894,3042
1.5400258,1.9243631,3.7797298,2.993381,3043
1.4227471,1.8807157,3.6441348,2.2304382,3044
2.214153,2.5871115,2.925409,2.1404843,3045
2.0523748,1.3162324,3.5753038,2.4813762,3046
1.3982438,2.292586,2.3227348,2.8684487,3047
1.7679307,3.1509826,1.791456,2.7260313,3048
2.3231099,2.0478146,2.4430606,3.2559478,3049
2.5184348,1.9617102,1.7634436,4.216393,3050
1.6359885,2.435894,2.1167858,3.3213196,3051
1.3167847,3.017029,2.3177543,4.6527934,3052
2.4280543,3.2056003,2.1252935,3.539877,3053
2.9766035,2.3424911,2.133162,2.333878,3054
2.0203598,1.7462779,1.9722887,2.8365014,3055
1.7254944,2.9427645,2.842118,2.4501655,3056
1.6160797,1.6212633,4.0728216,2.4892113,3057
2.3357759,2.5192876,2.497813,2.683014,3058
2.0805256,2.0008059,2.4412196,2.7698553,3059
1.8514293,2.1348603,4.48274,2.5829985,3060
2.2913697,3.5983167,4.3132434,3.3021438,3061
1.8661247,4.2608967,2.0999675,3.246488,3062
1.3646916,4.095293,3.4526103,3.6735055,3063
1.4731649,3.3935065,1.8988873,2.5934796,3064
1.5913793,3.1492987,4.92841,3.0968058,3065
1.834882,3.3010418,5.921873,2.9540477,3066
2.540938,3.79487,3.669098,2.467378,3067
2.3811526,3.8039968,3.0915325,2.8208063,3068
2.4080982,2.505353,2.1251783,3.8898542,3069
2.6971989,1.8514645,2.0807729,2.3563905,3070
2.5016618,2.0655277,3.2002661,2.6507666,3071
2.413981,2.1269515,3.4700089,4.327382,3072
2.409248,2.6005318,2.6827374,4.354548,3073
2.1474788,2.1883285,2.1528316,3.1437914,3074
2.1644025,2.856025,3.4062374,2.2636864,3075
1.6115462,2.4838662,5.853113,3.8609703,3076
1.4048095,2.627812,4.2334533,2.7420452,3077
2.0776587,2.4039433,3.6951563,3.0839634,3078
2.2550848,1.9274921,2.5234153,2.487044,3079
2.3627727,2.9816215,3.1653576,2.5483477,3080
2.7699733,2.4645336,2.7266393,2.2617996,3081
1.8209612,3.4628854,3.4552562,3.708728,3082
1.5097032,2.2819614,5.2292514,2.4447284,3083
1.7359183,2.031551,2.513158,3.079436,3084
1.9576143,3.6641946,2.5743177,2.7959146,3085
1.585051,3.2594984,3.5570936,3.9724429,3086
1.8836776,3.5194235,3.4469173,2.3136744,3087
1.345872,3.6978188,2.9825032,2.5559368,3088
2.2124195,3.8616133,2.8312635,2.7777567,3089
1.6164511,3.4083107,2.615956,3.164737,3090
1.4898084,3.0123465,3.2998903,2.6364753,3091
1.8032677,3.2590387,3.7875638,2.9780993,3092
1.6876473,2.6157248,5.5119553,2.667736,3093
1.1908768,2.5677762,5.139237,3.6361785,3094
2.1430385,2.247622,3.25122,2.0114527,3095
2.2095418,2.240799,1.9022877,2.6198068,3096
1.9037131,2.0512464,1.7918648,3.0327482,3097
1.8386066,1.8109661,2.3525548,2.1585727,3098
1.6629713,2.0567472,3.605395,2.48414,3099
1.8130618,1.9777293,3.0186167,2.8860042,3100
1.4249951,1.9592596,2.2967803,1.9766477,3101
2.0715694,2.0971844,4.1344223,3.5921206,3102
2.1245148,2.2528296,2.7308428,2.6194293,3103
2.4551978,2.1527517,2.7250056,4.939309,3104
1.9623175,1.7192034,3.2540128,3.0269191,3105
1.2785907,2.3094254,3.3262346,2.6576326,3106
1.6051906,1.9637917,2.4137714,2.832561,3107
1.9600141,2.565083,3.110431,3.382519,3108
2.1204872,2.7403271,3.122159,2.6994822,3109
1.9699372,2.3259487,3.3816037,3.3118303,3110
1.6359962,2.0815465,2.423249,2.9801252,3111
1.5227444,2.1421404,4.009857,3.075014,3112
1.769076,2.202957,3.6178343,5.049853,3113
1.5751438,1.9996461,3.4363823,2.4462967,3114
1.3808869,1.8141963,2.4606886,2.9051101,3115
1.4842185,2.2284641,2.4327488,2.0583074,3116
1.6169327,3.300431,2.2804773,5.6384397,3117
2.198917,1.8215469,3.869872,4.0054646,3118
1.251492,2.9497833,2.8151412,2.2467124,3119
1.9514405,3.14571,3.2557003,2.6575544,3120
1.2376833,2.795133,3.2139068,2.1655326,3121
1.5865462,5.4014297,6.5122094,2.9893057,3122
2.2704585,3.252349,6.7795305,2.2909338,3123
1.3802093,1.8308352,6.0307465,3.0153027,3124
1.2712015,2.540506,4.8418517,2.1967866,3125
1.394236,3.964786,6.7408285,2.843122,3126
1.3728569,2.3423598,7.0798807,2.6471233,3127
2.112238,2.1062315,6.514309,2.7495067,3128
1.404082,2.1537907,4.7405987,3.160605,3129
1.8506008,1.7572434,4.7993746,2.6804905,3130
1.8523473,2.1872687,2.9833133,2.3493867,3131
1.9950987,2.0987463,2.9140859,2.7314832,3132
2.010159,1.8307265,3.6387913,2.677591,3133
2.5732346,2.2803392,4.0117774,3.5855093,3134
1.325108,2.081284,2.2661188,2.6698356,3135
2.5289366,1.6645527,2.7671413,2.834196,3136
1.84323,2.4079735,2.0922523,2.7077043,3137
1.4880852,2.5949602,2.1673567,2.748186,3138
1.5749251,1.9762204,3.0750024,2.3106577,3139
2.2274408,1.9856001,2.4448905,3.077321,3140
1.2360733,1.816136,2.3634217,2.0223258,3141
2.8499024,1.9224916,2.7486818,2.7464938,3142
2.8547685,2.2598438,4.6542754,2.4019604,3143
2.5903902,2.1014285,2.3311703,2.8670607,3144
2.442348,2.1937175,2.6612687,2.3193274,3145
2.4417734,1.6905837,2.5494757,2.927095,3146
1.5999959,2.1208324,2.3548844,2.3344593,3147
1.4961824,2.0025692,2.5610619,2.1630812,3148
1.3243358,2.1845686,2.0692687,3.8202043,3149
2.6367571,2.7113104,3.32287,3.418582,3150
2.3234599,3.5224004,2.5339272,3.5109172,3151
1.5841701,2.6744008,3.172767,4.7364516,3152
1.8542299,3.711765,3.685378,3.3046181,3153
1.93007,3.6423576,2.8225107,3.3655417,3154
1.9720668,3.5753393,2.7875285,3.856349,3155
1.596754,2.6435018,2.6921425,3.661432,3156
2.0679073,3.2904217,2.2741835,2.8991768,3157
2.2469826,2.0628688,1.7633125,2.2092836,3158
1.9124376,1.7370505,1.9887538,3.0473676,3159
1.863625,1.8881654,2.2868097,2.8157067,3160
1.9013015,2.1899228,2.0392008,2.4076502,3161
1.420979,3.278581,2.3673842,2.492075,3162
1.7124181,2.321709,1.8897629,2.9773774,3163
1.7066326,3.7780824,5.2814693,3.1682353,3164
1.4041927,4.720968,3.7978985,3.3270257,3165
1.3126369,2.2100785,2.6007829,3.3419802,3166
2.049769,2.2926524,3.225841,2.6044755,3167
1.3871071,2.5722435,2.8696988,2.899808,3168
1.5843079,2.974477,2.176289,2.411588,3169
1.627966,1.9633529,2.4097896,2.7187319,3170
1.4356221,2.0818007,3.3216934,5.1879163,3171
2.4992583,3.1617637,2.7602925,2.978897,3172
1.7195431,3.4175882,3.7977693,4.2499523,3173
1.2590659,3.6850417,3.2987275,4.458914,3174
1.3777457,4.221605,4.3929644,4.351594,3175
1.3643787,4.2383475,4.0335474,4.475917,3176
1.7998791,4.021976,4.7336717,4.701483,3177
1.8554087,3.2236967,3.6951475,4.8214097,3178
1.4774151,4.1612506,3.2805007,4.685652,3179
1.4254099,4.1388435,3.1478517,4.1671457,3180
1.8982642,4.2355638,2.0117714,3.9973235,3181
1.7513788,2.334549,2.6313558,2.842736,3182
1.1043127,2.6369932,2.5193822,2.478887,3183
1.4827002,2.454352,2.8685927,2.375546,3184
1.5747682,3.6167667,3.8870387,2.740622,3185
2.2663772,4.113041,6.0821767,3.2396548,3186
2.3227892,4.054523,5.4204535,3.2724612,3187
2.4844751,3.108775,5.489916,4.5756407,3188
2.3826044,3.009279,4.240491,6.8357534,3189
2.3518093,3.7701764,3.8969202,8.015188,3190
1.8868613,1.9649035,2.4392142,2.102511,3191
1.5736413,2.3134112,3.3621218,4.173684,3192
1.4717755,3.1757822,2.9904838,2.1289787,3193
1.6764162,2.121836,3.3094711,2.03285,3194
2.3291874,3.3338125,3.3243535,2.1655126,3195
2.6061316,3.8523912,4.632997,2.8514442,3196
1.5520759,3.8724582,2.6376991,2.7191951,3197
1.9438531,3.7227974,6.5840564,2.6816669,3198
1.8626462,2.8248532,5.4626584,5.896772,3199
1.8224349,2.7788575,4.100713,4.041719,3200
1.7323965,3.291358,4.9265347,5.408257,3201
2.3422267,3.204133,5.69541,5.023125,3202
2.9122481,3.1925936,6.458622,4.6157365,3203
2.8727472,3.415236,6.011524,5.0131235,3204
