@RELATION 'Music feature'
%rows=3
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Amplitude, position and width of 4th spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 4th spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 4th spectral peak' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.04636643,2540.918,12.0,3007
0.044257253,3143.8477,19.0,3008
0.06607102,2799.3164,21.0,3009
0.06435369,2756.25,15.0,3010
0.05862944,2971.582,9.0,3011
0.08867685,3531.4453,14.0,3012
0.100446455,2497.8516,11.0,3013
0.04988569,3617.5781,7.0,3014
0.06453357,3617.5781,172.0,3015
0.109830454,1937.9883,21.0,3016
0.07814666,559.8633,15.0,3017
0.08833087,559.8633,26.0,3018
0.11379433,1894.9219,38.0,3019
0.04771941,3229.9805,9.0,3020
0.07283338,1894.9219,25.0,3021
0.039579827,2885.4492,19.0,3022
0.042749953,3574.5117,18.0,3023
0.053581033,1033.5938,24.0,3024
0.04105256,3402.246,19.0,3025
0.043102156,2799.3164,10.0,3026
0.04150408,1248.9258,17.0,3027
0.05245327,2799.3164,16.0,3028
0.04934254,2411.7188,32.0,3029
0.030703524,3789.8438,68.0,3030
0.036481265,3531.4453,12.0,3031
0.03515851,3273.0469,6.0,3032
0.05166227,3186.914,18.0,3033
0.15000011,3014.6484,19.0,3034
0.11625229,2928.5156,12.0,3035
0.10920683,430.66406,20.0,3036
0.06588026,3617.5781,179.0,3037
0.079351075,3574.5117,173.0,3038
0.04895806,430.66406,42.0,3039
0.074137695,2239.4531,10.0,3040
0.053405635,430.66406,4.0,3041
0.076026686,2842.3828,13.0,3042
0.048131716,3229.9805,16.0,3043
0.042309117,3057.7148,15.0,3044
0.03641176,387.59766,4.0,3045
0.03496754,2670.1172,9.0,3046
0.07169526,2583.9844,9.0,3047
0.07159937,3014.6484,12.0,3048
0.066064626,3402.246,7.0,3049
0.10879171,2497.8516,18.0,3050
0.09478253,3660.6445,177.0,3051
0.07865536,689.0625,45.0,3052
0.064669676,2583.9844,12.0,3053
0.06820815,2627.0508,3.0,3054
0.08816488,2583.9844,15.0,3055
0.060165502,2799.3164,8.0,3056
0.055272132,2454.7852,25.0,3057
0.035450563,2928.5156,10.0,3058
0.03984036,3617.5781,15.0,3059
0.08769912,3402.246,190.0,3060
0.10837702,3359.1797,17.0,3061
0.044462454,2799.3164,15.0,3062
0.0470828,3445.3125,15.0,3063
0.044066906,5469.4336,162.0,3064
0.04818215,2799.3164,11.0,3065
0.05439423,2497.8516,45.0,3066
0.050835975,3660.6445,72.0,3067
0.058202583,2368.6523,18.0,3068
0.09323504,3875.9766,35.0,3069
0.06256002,2583.9844,11.0,3070
0.05307512,3143.8477,10.0,3071
0.03608457,2411.7188,27.0,3072
0.08300385,3617.5781,8.0,3073
0.07920467,3574.5117,17.0,3074
0.039583854,3617.5781,179.0,3075
0.066820405,3402.246,91.0,3076
0.061281912,3402.246,13.0,3077
0.062704526,2756.25,39.0,3078
0.062480163,2756.25,16.0,3079
0.02424007,3660.6445,171.0,3080
0.040724657,3789.8438,175.0,3081
0.102903545,2713.1836,32.0,3082
0.106499456,861.3281,11.0,3083
0.08597333,1248.9258,13.0,3084
0.10302919,1205.8594,9.0,3085
0.06447983,2110.254,16.0,3086
0.09331737,1894.9219,14.0,3087
0.08699214,1894.9219,20.0,3088
0.07332216,3143.8477,22.0,3089
0.06283712,3703.711,15.0,3090
0.070294924,3746.7773,176.0,3091
0.091401786,2799.3164,14.0,3092
0.09775658,645.9961,5.0,3093
0.09888162,904.39453,17.0,3094
0.047371145,2454.7852,11.0,3095
0.04297118,2411.7188,12.0,3096
0.044613615,6546.0938,24.0,3097
0.04165752,5426.367,22.0,3098
0.04105935,8010.3516,38.0,3099
0.042137466,3531.4453,37.0,3100
0.034052104,3186.914,23.0,3101
0.12624791,86.13281,2.0,3102
0.06269245,3229.9805,14.0,3103
0.09600951,2196.3867,35.0,3104
0.07934714,3660.6445,179.0,3105
0.06290933,1076.6602,19.0,3106
0.0714235,430.66406,41.0,3107
0.0598068,3617.5781,16.0,3108
0.06458146,2239.4531,13.0,3109
0.042847186,1162.793,9.0,3110
0.040775623,5038.7695,163.0,3111
0.041418046,2454.7852,23.0,3112
0.029737646,602.9297,7.0,3113
0.043748185,2799.3164,13.0,3114
0.054102242,473.73047,17.0,3115
0.073447466,3316.1133,26.0,3116
0.05893204,1808.7891,17.0,3117
0.09526014,2024.1211,22.0,3118
0.05250149,2627.0508,25.0,3119
0.0774648,3919.043,26.0,3120
0.058027092,2497.8516,13.0,3121
0.058991462,1421.1914,7.0,3122
0.046281848,2110.254,17.0,3123
0.058324054,473.73047,7.0,3124
0.05255583,3359.1797,16.0,3125
0.06196092,344.53125,8.0,3126
0.07126844,3832.9102,185.0,3127
0.07618125,1765.7227,14.0,3128
0.09381392,3057.7148,26.0,3129
0.083914064,818.2617,2.0,3130
0.049741387,2024.1211,29.0,3131
0.060029045,2713.1836,33.0,3132
0.051710203,2497.8516,14.0,3133
0.041368023,5081.836,37.0,3134
0.040921625,3703.711,29.0,3135
0.039749302,559.8633,8.0,3136
0.026422776,1722.6562,22.0,3137
0.05392436,732.1289,12.0,3138
0.045270655,2368.6523,11.0,3139
0.046524923,2971.582,32.0,3140
0.034531828,6459.961,113.0,3141
0.052917767,5512.5,135.0,3142
0.039678656,2110.254,19.0,3143
0.07276886,645.9961,9.0,3144
0.057268847,1076.6602,26.0,3145
0.04359553,2842.3828,7.0,3146
0.03795538,3229.9805,38.0,3147
0.04254637,2540.918,28.0,3148
0.0697741,516.7969,12.0,3149
0.07555708,43.066406,1.0,3150
0.097788535,2540.918,15.0,3151
0.09923801,516.7969,5.0,3152
0.059393737,2670.1172,51.0,3153
0.06471996,2411.7188,25.0,3154
0.047141105,3488.379,25.0,3155
0.07915474,861.3281,6.0,3156
0.051276036,1033.5938,10.0,3157
0.05142484,3617.5781,13.0,3158
0.06639853,3617.5781,124.0,3159
0.039559398,3660.6445,40.0,3160
0.04463095,8570.215,122.0,3161
0.035918094,4565.039,58.0,3162
0.05885733,3402.246,140.0,3163
0.07389119,2196.3867,7.0,3164
0.07797312,2368.6523,22.0,3165
0.046816945,1722.6562,17.0,3166
0.039483406,3789.8438,23.0,3167
0.035233583,1119.7266,14.0,3168
0.032348536,2799.3164,8.0,3169
0.045354065,2756.25,26.0,3170
0.080416106,818.2617,21.0,3171
0.053650804,2670.1172,86.0,3172
0.101622805,86.13281,2.0,3173
0.07722694,1119.7266,17.0,3174
0.083118595,2583.9844,9.0,3175
0.07653303,2583.9844,6.0,3176
0.08730999,301.46484,11.0,3177
0.14514443,2196.3867,17.0,3178
0.08064633,1119.7266,9.0,3179
0.05620903,301.46484,1.0,3180
0.044020265,5081.836,115.0,3181
0.044642445,1076.6602,61.0,3182
0.0484044,5081.836,154.0,3183
0.04000561,2756.25,11.0,3184
0.053825986,2239.4531,18.0,3185
0.06276995,2928.5156,20.0,3186
0.041101065,43.066406,3.0,3187
0.0158765,818.2617,7.0,3188
0.034202013,2971.582,190.0,3189
0.025627729,1119.7266,2.0,3190
0.060194433,1765.7227,13.0,3191
0.10487366,2971.582,17.0,3192
0.059246235,3273.0469,14.0,3193
0.08070854,1937.9883,14.0,3194
0.048100162,2799.3164,18.0,3195
0.06759026,602.9297,3.0,3196
0.06383092,1894.9219,17.0,3197
0.06479745,2756.25,13.0,3198
0.08417972,1421.1914,11.0,3199
0.078228876,2110.254,11.0,3200
0.08493634,344.53125,9.0,3201
0.07294488,129.19922,8.0,3202
0.074804135,2799.3164,24.0,3203
0.0686544,86.13281,8.0,3204
0.088231675,344.53125,7.0,3205
0.055909675,3316.1133,30.0,3206
0.0492206,2756.25,22.0,3207
0.048628733,1248.9258,15.0,3208
0.045100134,2713.1836,20.0,3209
0.048241697,645.9961,20.0,3210
0.031274073,7450.4883,133.0,3211
0.03643385,1205.8594,17.0,3212
0.0731416,2799.3164,9.0,3213
0.053152915,2713.1836,25.0,3214
0.04203739,2928.5156,197.0,3215
0.028660048,1162.793,8.0,3216
0.01726413,387.59766,5.0,3217
NaN,NaN,NaN,3218
0.05352225,1550.3906,11.0,3219
0.05003221,1894.9219,23.0,3220
0.066252925,1550.3906,29.0,3221
0.05389257,3014.6484,11.0,3222
0.049615815,1076.6602,10.0,3223
0.05602912,2713.1836,30.0,3224
0.04260113,5081.836,64.0,3225
0.07009388,2799.3164,18.0,3226
0.06908305,516.7969,3.0,3227
0.059117787,1162.793,40.0,3228
0.052770585,1119.7266,19.0,3229
0.04349649,3617.5781,16.0,3230
0.04717543,6072.3633,136.0,3231
0.07279122,43.066406,1.0,3232
0.060714137,2799.3164,13.0,3233
0.05538341,1076.6602,8.0,3234
0.040883593,2540.918,5.0,3235
0.04640507,2885.4492,50.0,3236
0.06331639,3057.7148,28.0,3237
0.05455581,2239.4531,7.0,3238
0.06018579,3617.5781,122.0,3239
0.079135016,2928.5156,16.0,3240
0.07123628,1119.7266,13.0,3241
0.092090085,2325.586,26.0,3242
0.097634956,2454.7852,25.0,3243
0.064463556,2454.7852,25.0,3244
0.06645493,2670.1172,14.0,3245
0.07333884,2627.0508,18.0,3246
0.055280816,2239.4531,13.0,3247
0.086943045,1119.7266,26.0,3248
0.07885139,86.13281,2.0,3249
0.0680253,2756.25,17.0,3250
0.09705581,1119.7266,31.0,3251
0.055938255,3617.5781,30.0,3252
0.06112088,3316.1133,20.0,3253
0.061554313,3316.1133,188.0,3254
0.08837279,2756.25,17.0,3255
0.10552474,1119.7266,11.0,3256
0.08105559,1679.5898,29.0,3257
0.041788027,1248.9258,13.0,3258
0.095111765,1119.7266,32.0,3259
0.07233473,2799.3164,19.0,3260
0.06274862,3316.1133,190.0,3261
0.06719944,3617.5781,16.0,3262
0.06831648,1119.7266,16.0,3263
0.0879387,2756.25,27.0,3264
0.060771916,3875.9766,173.0,3265
0.05215262,1248.9258,15.0,3266
0.06008595,2411.7188,26.0,3267
0.086708695,1119.7266,20.0,3268
0.08133758,1119.7266,23.0,3269
0.06439731,3316.1133,35.0,3270
0.08587419,1119.7266,24.0,3271
0.09207448,1119.7266,22.0,3272
0.07204854,2583.9844,26.0,3273
0.11545629,2627.0508,43.0,3274
0.09177725,2368.6523,25.0,3275
0.107919745,1119.7266,27.0,3276
0.09069203,2454.7852,15.0,3277
0.096911184,1119.7266,26.0,3278
0.106459126,1119.7266,14.0,3279
0.102765284,3617.5781,11.0,3280
0.09415036,3574.5117,16.0,3281
0.09458865,602.9297,7.0,3282
0.0779502,1679.5898,26.0,3283
0.10718042,3617.5781,11.0,3284
0.09870559,3617.5781,13.0,3285
0.09122585,818.2617,11.0,3286
0.094341524,1119.7266,11.0,3287
0.1297763,1119.7266,20.0,3288
0.07032846,1119.7266,9.0,3289
0.0698615,3617.5781,180.0,3290
0.06997497,2799.3164,15.0,3291
0.09942646,1119.7266,12.0,3292
0.08053639,3617.5781,19.0,3293
0.062587395,2756.25,20.0,3294
0.09463095,3617.5781,17.0,3295
0.06708102,775.1953,6.0,3296
0.06958363,4995.703,30.0,3297
0.068105265,3617.5781,13.0,3298
0.0841887,2756.25,30.0,3299
0.07349926,3875.9766,17.0,3300
0.059118286,1119.7266,8.0,3301
0.061379343,2454.7852,16.0,3302
0.08248661,1248.9258,14.0,3303
0.090461105,2540.918,31.0,3304
0.07608598,2799.3164,10.0,3305
0.06260354,602.9297,7.0,3306
0.07150904,602.9297,11.0,3307
0.06072667,990.52734,24.0,3308
0.07131448,2411.7188,14.0,3309
0.08041843,818.2617,7.0,3310
0.062073786,344.53125,3.0,3311
0.050678946,1291.9922,5.0,3312
0.059396803,344.53125,4.0,3313
0.076337956,3316.1133,186.0,3314
0.0702238,2756.25,10.0,3315
0.062510006,861.3281,12.0,3316
0.053270563,3359.1797,17.0,3317
0.044523425,1636.5234,10.0,3318
0.051691152,2799.3164,19.0,3319
0.04058096,645.9961,4.0,3320
0.025615206,8397.949,132.0,3321
0.06709814,3316.1133,10.0,3322
0.057292324,1679.5898,18.0,3323
0.047383524,3703.711,33.0,3324
0.043933395,2239.4531,22.0,3325
0.040269565,516.7969,7.0,3326
0.035105806,4823.4375,35.0,3327
0.043317065,3531.4453,15.0,3328
0.05365448,602.9297,7.0,3329
0.050652724,1033.5938,21.0,3330
0.036024205,3445.3125,52.0,3331
0.04467173,4952.6367,34.0,3332
0.04493374,3875.9766,49.0,3333
0.033925563,4349.707,53.0,3334
0.03528117,2971.582,6.0,3335
0.0476951,3875.9766,13.0,3336
0.06142773,861.3281,50.0,3337
0.05165276,947.46094,19.0,3338
0.04013157,1119.7266,11.0,3339
0.045377426,1119.7266,35.0,3340
0.043648943,1119.7266,35.0,3341
0.046374045,3617.5781,22.0,3342
0.05009398,2454.7852,24.0,3343
0.038142968,5038.7695,144.0,3344
0.041028313,861.3281,28.0,3345
0.034184966,8354.883,58.0,3346
0.0459624,2885.4492,15.0,3347
0.038958468,2368.6523,18.0,3348
0.045515463,2627.0508,27.0,3349
0.06508677,2067.1875,19.0,3350
0.06603992,990.52734,9.0,3351
0.083038494,2540.918,10.0,3352
0.044568688,3402.246,26.0,3353
0.09419261,430.66406,8.0,3354
0.08911619,2627.0508,21.0,3355
0.063864365,2411.7188,7.0,3356
0.069537714,2799.3164,10.0,3357
0.052272186,2411.7188,16.0,3358
0.047457207,3660.6445,172.0,3359
0.05493699,2239.4531,17.0,3360
0.034862395,3703.711,50.0,3361
0.0975206,2497.8516,6.0,3362
0.07663098,2497.8516,16.0,3363
0.052025434,2540.918,13.0,3364
0.059702974,430.66406,9.0,3365
0.061484057,2540.918,20.0,3366
0.06493695,1248.9258,27.0,3367
0.08454214,1679.5898,9.0,3368
0.06047779,732.1289,6.0,3369
0.05192606,1076.6602,29.0,3370
0.04112632,818.2617,4.0,3371
0.04008574,3359.1797,34.0,3372
0.04259827,473.73047,7.0,3373
0.053855635,2756.25,36.0,3374
0.05820548,2540.918,12.0,3375
0.052858446,2540.918,8.0,3376
0.06352199,559.8633,4.0,3377
0.082054734,861.3281,9.0,3378
0.07162323,3014.6484,22.0,3379
0.054230746,1291.9922,19.0,3380
0.056021366,2325.586,9.0,3381
0.050110325,3014.6484,15.0,3382
0.081455015,2842.3828,15.0,3383
0.07933189,3229.9805,12.0,3384
0.058604438,516.7969,5.0,3385
0.04741862,2368.6523,35.0,3386
0.04737167,1722.6562,15.0,3387
0.04719821,3660.6445,11.0,3388
0.04088576,3445.3125,189.0,3389
0.06318025,2713.1836,1.0,3390
0.08573782,2670.1172,25.0,3391
0.057708777,1205.8594,19.0,3392
0.062344033,3488.379,15.0,3393
0.063589364,2627.0508,10.0,3394
0.047287934,3273.0469,6.0,3395
0.064954236,2282.5195,16.0,3396
0.057001874,732.1289,19.0,3397
0.05890302,1205.8594,15.0,3398
0.037182264,4952.6367,179.0,3399
0.04082438,2756.25,16.0,3400
0.051372617,904.39453,6.0,3401
0.04647376,2497.8516,11.0,3402
0.050367765,1119.7266,16.0,3403
0.071367934,1335.0586,19.0,3404
0.051264435,3186.914,11.0,3405
0.06245359,990.52734,15.0,3406
0.07405768,3014.6484,14.0,3407
0.0777338,2024.1211,10.0,3408
0.08009681,3273.0469,88.0,3409
0.072321706,3574.5117,37.0,3410
0.04818348,3229.9805,12.0,3411
0.04193025,2325.586,9.0,3412
0.05918026,1851.8555,29.0,3413
0.063094966,1851.8555,12.0,3414
0.073125266,1679.5898,16.0,3415
0.0747485,2583.9844,12.0,3416
0.071190484,861.3281,9.0,3417
0.068850115,2497.8516,14.0,3418
0.049863152,732.1289,7.0,3419
0.062439706,387.59766,3.0,3420
0.052677024,430.66406,5.0,3421
0.070367776,430.66406,9.0,3422
0.049428776,2627.0508,14.0,3423
0.06763734,990.52734,5.0,3424
0.06993406,430.66406,21.0,3425
0.05848261,2368.6523,21.0,3426
0.0736482,2799.3164,26.0,3427
0.0394931,3919.043,178.0,3428
0.037596427,4995.703,34.0,3429
0.056108184,1679.5898,21.0,3430
0.03699328,1679.5898,17.0,3431
0.06328408,2239.4531,19.0,3432
0.062433857,2928.5156,34.0,3433
0.049262237,2411.7188,11.0,3434
0.04373615,2196.3867,9.0,3435
0.035686716,3359.1797,17.0,3436
0.0354927,1636.5234,14.0,3437
0.039126597,3746.7773,24.0,3438
0.04746065,732.1289,1.0,3439
0.032963153,1076.6602,17.0,3440
0.029101517,4952.6367,21.0,3441
0.042681832,1033.5938,19.0,3442
0.030875262,1636.5234,13.0,3443
0.034264676,1076.6602,5.0,3444
0.056834556,1033.5938,15.0,3445
0.046868898,1291.9922,27.0,3446
0.048357427,7579.6875,170.0,3447
0.040919397,2885.4492,17.0,3448
0.05560345,2756.25,44.0,3449
0.06518914,2756.25,34.0,3450
0.038749628,3789.8438,17.0,3451
0.049510077,3617.5781,56.0,3452
0.064551316,602.9297,4.0,3453
0.034814596,990.52734,15.0,3454
0.043062393,2454.7852,22.0,3455
0.035515297,473.73047,6.0,3456
0.05454873,9819.141,17.0,3457
0.047343697,775.1953,14.0,3458
0.055285756,2282.5195,18.0,3459
0.06164177,2024.1211,11.0,3460
0.054061554,990.52734,11.0,3461
0.07379361,3143.8477,18.0,3462
0.0580189,3186.914,15.0,3463
0.04707859,3316.1133,11.0,3464
0.073228985,2670.1172,9.0,3465
0.05292751,2110.254,27.0,3466
0.06872424,3402.246,13.0,3467
0.040783428,3488.379,6.0,3468
0.05578311,2885.4492,11.0,3469
0.047357693,3100.7812,5.0,3470
0.058270168,2842.3828,18.0,3471
0.070083775,2670.1172,19.0,3472
0.08197055,775.1953,17.0,3473
0.043956332,1550.3906,19.0,3474
0.061254084,2756.25,10.0,3475
0.07994064,1119.7266,4.0,3476
0.05717914,1765.7227,15.0,3477
0.05679619,2756.25,19.0,3478
0.058176693,689.0625,13.0,3479
0.06783829,2282.5195,6.0,3480
0.06871871,301.46484,5.0,3481
0.058048353,1119.7266,9.0,3482
0.04006433,2540.918,12.0,3483
0.04585233,3229.9805,7.0,3484
0.05867677,3875.9766,181.0,3485
0.050580777,1205.8594,25.0,3486
0.073980086,2842.3828,15.0,3487
0.07533381,1636.5234,15.0,3488
0.05618806,2928.5156,10.0,3489
0.05086071,3531.4453,10.0,3490
0.06628211,2454.7852,14.0,3491
0.06339871,2799.3164,7.0,3492
0.048863184,732.1289,17.0,3493
0.06892931,818.2617,19.0,3494
0.048892204,1507.3242,18.0,3495
0.060777485,3919.043,172.0,3496
0.05385328,559.8633,16.0,3497
0.063270606,2885.4492,10.0,3498
0.047376286,2239.4531,9.0,3499
0.047757942,2540.918,6.0,3500
0.06514041,3359.1797,13.0,3501
0.044658057,2842.3828,4.0,3502
0.062942185,2756.25,14.0,3503
0.06495341,2627.0508,24.0,3504
0.07098861,1421.1914,10.0,3505
0.07697222,2885.4492,21.0,3506
0.062914535,1679.5898,15.0,3507
0.06556241,2799.3164,18.0,3508
0.062114023,3746.7773,12.0,3509
0.041906014,3143.8477,4.0,3510
0.05114313,3316.1133,21.0,3511
0.057361666,2497.8516,6.0,3512
0.064691916,2239.4531,16.0,3513
0.07713615,3143.8477,20.0,3514
0.06639158,1033.5938,6.0,3515
0.06018048,3962.1094,46.0,3516
0.034687977,3919.043,50.0,3517
0.04201816,5297.168,34.0,3518
0.055949822,2756.25,15.0,3519
0.04802955,3488.379,40.0,3520
0.069849946,2411.7188,10.0,3521
0.046145443,1205.8594,13.0,3522
0.048942354,1981.0547,14.0,3523
0.06754007,732.1289,3.0,3524
0.07809179,1679.5898,13.0,3525
0.067646414,3229.9805,19.0,3526
0.06147493,1679.5898,15.0,3527
0.057965145,1248.9258,14.0,3528
0.057186175,3531.4453,14.0,3529
0.05337858,1119.7266,8.0,3530
0.074831314,732.1289,4.0,3531
0.07733566,387.59766,6.0,3532
0.0704018,1679.5898,12.0,3533
0.075365044,1679.5898,17.0,3534
0.05503465,2325.586,15.0,3535
0.059074067,1421.1914,15.0,3536
0.04824364,3229.9805,190.0,3537
0.059484854,1421.1914,9.0,3538
0.06939467,1248.9258,8.0,3539
0.044348605,3229.9805,71.0,3540
0.04902632,3143.8477,19.0,3541
0.0530763,3617.5781,22.0,3542
0.047192737,4565.039,183.0,3543
0.03678386,4995.703,119.0,3544
0.03945271,3746.7773,21.0,3545
0.03852848,990.52734,25.0,3546
0.042125475,2368.6523,17.0,3547
0.046528697,1248.9258,18.0,3548
0.063533984,3143.8477,8.0,3549
0.051566385,3229.9805,38.0,3550
0.034375638,3186.914,14.0,3551
0.029862164,3186.914,19.0,3552
0.038753066,1076.6602,14.0,3553
0.031236155,3962.1094,40.0,3554
0.055910442,2583.9844,21.0,3555
0.07511176,818.2617,18.0,3556
0.056947615,3919.043,28.0,3557
0.04204158,2239.4531,35.0,3558
0.048649352,1119.7266,39.0,3559
0.0443238,3617.5781,28.0,3560
0.046160474,516.7969,2.0,3561
0.053792726,1248.9258,11.0,3562
0.051993106,861.3281,11.0,3563
0.037246093,6201.5625,122.0,3564
0.03645018,2583.9844,35.0,3565
0.03438366,516.7969,4.0,3566
0.038894966,6201.5625,108.0,3567
0.043242633,732.1289,8.0,3568
0.06780331,732.1289,7.0,3569
0.062464897,1033.5938,15.0,3570
0.069093734,602.9297,5.0,3571
0.07788585,2540.918,11.0,3572
0.07223397,1033.5938,5.0,3573
0.04949901,2885.4492,16.0,3574
0.059341528,2756.25,11.0,3575
0.057129722,1119.7266,15.0,3576
0.074741594,645.9961,16.0,3577
0.06264331,3789.8438,22.0,3578
0.05620524,1679.5898,18.0,3579
0.048223067,2540.918,17.0,3580
0.061395127,2928.5156,11.0,3581
0.043139234,1894.9219,5.0,3582
0.067501985,2971.582,13.0,3583
0.06522448,3919.043,181.0,3584
0.06471697,1636.5234,15.0,3585
0.056573957,1679.5898,14.0,3586
0.0551461,1421.1914,19.0,3587
0.04962858,3875.9766,32.0,3588
0.08122245,559.8633,10.0,3589
0.08613694,2540.918,15.0,3590
0.029057164,4177.4414,176.0,3591
0.046926476,2325.586,12.0,3592
0.05055866,602.9297,7.0,3593
0.04296863,2368.6523,8.0,3594
0.04396089,1119.7266,26.0,3595
0.042568926,2282.5195,8.0,3596
0.06309681,2928.5156,16.0,3597
0.04874499,4220.508,23.0,3598
0.06409859,3660.6445,11.0,3599
0.06482461,2670.1172,20.0,3600
0.057278346,3789.8438,22.0,3601
0.0804284,3229.9805,20.0,3602
0.049484234,2928.5156,5.0,3603
0.057066005,1679.5898,21.0,3604
0.042888727,3359.1797,9.0,3605
0.078041084,2842.3828,6.0,3606
0.042365152,2842.3828,9.0,3607
0.053503457,3186.914,8.0,3608
0.06201436,2497.8516,18.0,3609
0.071378164,2067.1875,31.0,3610
0.053430606,3488.379,11.0,3611
0.05505707,3488.379,19.0,3612
0.07671345,1378.125,8.0,3613
0.07025113,3359.1797,48.0,3614
0.04923818,1507.3242,15.0,3615
0.08213344,1248.9258,10.0,3616
0.04346468,1679.5898,21.0,3617
0.037417028,3875.9766,176.0,3618
0.043962725,43.066406,1.0,3619
0.03255024,43.066406,1.0,3620
0.05166345,1119.7266,7.0,3621
0.049545914,2799.3164,7.0,3622
0.073122956,473.73047,5.0,3623
0.06507092,602.9297,5.0,3624
0.072043955,3229.9805,19.0,3625
0.066922516,3273.0469,182.0,3626
0.05238467,732.1289,8.0,3627
0.04163596,775.1953,12.0,3628
0.058853034,2497.8516,11.0,3629
0.07163249,2454.7852,18.0,3630
0.08227578,430.66406,4.0,3631
0.05891847,3574.5117,11.0,3632
0.044883195,1679.5898,14.0,3633
0.06827491,602.9297,10.0,3634
0.05418252,2885.4492,18.0,3635
0.0554751,1851.8555,13.0,3636
0.0638475,1679.5898,20.0,3637
0.06073397,1464.2578,20.0,3638
0.094408944,1937.9883,24.0,3639
0.053664323,1248.9258,13.0,3640
0.045555625,3703.711,71.0,3641
0.056011546,3660.6445,14.0,3642
0.059303783,3919.043,11.0,3643
0.054817352,2540.918,20.0,3644
0.047312107,2454.7852,15.0,3645
0.06446561,1248.9258,16.0,3646
0.061065722,2067.1875,15.0,3647
0.055620473,3229.9805,33.0,3648
0.054344606,3574.5117,17.0,3649
0.04617493,2497.8516,27.0,3650
0.052224454,602.9297,13.0,3651
0.04807532,2842.3828,9.0,3652
0.04440757,387.59766,5.0,3653
0.047890693,1248.9258,21.0,3654
0.036897518,5167.9688,56.0,3655
0.05183637,2583.9844,18.0,3656
0.048583094,3273.0469,6.0,3657
0.049722664,3875.9766,23.0,3658
0.043376323,1507.3242,25.0,3659
0.064482614,2928.5156,12.0,3660
0.048647884,387.59766,6.0,3661
0.050342273,2928.5156,8.0,3662
0.049404856,1851.8555,6.0,3663
0.05607742,3359.1797,16.0,3664
0.052905083,2971.582,6.0,3665
0.06323121,2325.586,9.0,3666
0.05864409,3660.6445,25.0,3667
0.0532696,861.3281,25.0,3668
0.06082986,3186.914,7.0,3669
0.054374263,2325.586,7.0,3670
0.05880743,559.8633,15.0,3671
0.045512065,1033.5938,9.0,3672
0.035722714,3617.5781,181.0,3673
0.031793125,2842.3828,17.0,3674
0.041533962,1679.5898,3.0,3675
0.037494857,2497.8516,17.0,3676
0.043828424,1248.9258,12.0,3677
0.04513264,2497.8516,18.0,3678
0.050055206,1464.2578,11.0,3679
0.05888195,602.9297,14.0,3680
0.03903866,2239.4531,8.0,3681
0.034763277,3445.3125,17.0,3682
0.04706286,2454.7852,13.0,3683
0.05260911,2454.7852,20.0,3684
0.051556475,1679.5898,18.0,3685
0.041426517,2799.3164,9.0,3686
0.057143148,1421.1914,14.0,3687
0.03576542,2196.3867,12.0,3688
0.0605084,3014.6484,11.0,3689
0.04872145,1851.8555,5.0,3690
0.05019082,2540.918,17.0,3691
0.053739775,904.39453,7.0,3692
0.039542258,1981.0547,7.0,3693
0.05467677,1162.793,10.0,3694
0.05110815,1722.6562,11.0,3695
0.06589166,2842.3828,12.0,3696
0.05589386,2540.918,30.0,3697
0.044382047,1248.9258,11.0,3698
0.024602728,2842.3828,10.0,3699
0.038207438,947.46094,13.0,3700
0.035318766,2497.8516,12.0,3701
0.034076076,990.52734,7.0,3702
0.04454315,1507.3242,8.0,3703
0.02853415,2583.9844,15.0,3704
0.03562306,2756.25,16.0,3705
0.04357277,1981.0547,7.0,3706
0.032276213,2282.5195,13.0,3707
0.034773022,1851.8555,11.0,3708
0.051941026,1894.9219,6.0,3709
0.04031991,602.9297,8.0,3710
0.043038774,559.8633,8.0,3711
0.056388944,1205.8594,9.0,3712
0.04302005,1119.7266,7.0,3713
0.026137434,602.9297,1.0,3714
0.03885811,1808.7891,13.0,3715
0.028436,2325.586,14.0,3716
0.043557037,1076.6602,12.0,3717
0.037627857,1851.8555,14.0,3718
0.025900029,2325.586,17.0,3719
0.03708965,1550.3906,10.0,3720
0.033422537,2067.1875,13.0,3721
0.05519368,602.9297,8.0,3722
0.0318352,1291.9922,4.0,3723
0.0417726,1679.5898,22.0,3724
0.05148118,947.46094,6.0,3725
0.029967891,1937.9883,25.0,3726
0.028839951,1765.7227,10.0,3727
0.034914825,2024.1211,4.0,3728
0.022750791,2282.5195,24.0,3729
0.031140842,645.9961,7.0,3730
0.014163003,1851.8555,20.0,3731
0.04797756,602.9297,12.0,3732
0.040669303,990.52734,1.0,3733
0.018383453,1851.8555,8.0,3734
0.023980925,1291.9922,14.0,3735
0.029655999,947.46094,9.0,3736
0.03623327,689.0625,12.0,3737
0.029024798,1335.0586,19.0,3738
0.033687998,1033.5938,6.0,3739
0.030737052,1851.8555,8.0,3740
0.037959196,129.19922,3.0,3741
0.025251562,4349.707,209.0,3742
0.018850647,1765.7227,8.0,3743
0.025891708,172.26562,4.0,3744
0.017021274,5426.367,194.0,3745
0.01889378,1808.7891,32.0,3746
